"customer_id","year","month","total_quantity"
"d2fd50da71554d41-a04865b3c91e3917","2020","9","24"
"d33cea94bd3249b5-a66111cb5ca05dec","2020","9","19"
"d35d397861754780-9bf6cdd63501749d","2020","9","28"
"d38cfd5e8c8f4608-ae6a60949765c8e5","2020","9","16"
"d38e1f42b572449f-8409707b48ac663c","2020","9","63"
"d3a64e8195654d33-a2fb3c642d419141","2020","9","12"
"d3c0de43bbc44835-a25527f2d4a19b05","2020","9","13"
"d3f31a56aa624160-af19aceb737209b3","2020","9","23"
"d46e0a7225cb424b-9fc70fcdc4e574b9","2020","9","9"
"d48a10b51d464170-a14afe1206e8057a","2020","9","30"
"d50858047a484fcb-8f5c5156253125ee","2020","9","4"
"d5090fd77dfa44ab-ad6acfd51660d690","2020","9","9"
"d55c72b5fc9c4874-b3df0d7c09daa1b8","2020","9","2"
"d563fe8d97264f21-9dbcfeed13e0fa79","2020","9","1"
"d56e1ba46bf0426e-abbfe4143205b76c","2020","9","9"
"d5ae8ddcd083492a-a9cc4744567a227f","2020","9","1"
"d692b9e3c5674a7a-8ce846b2312557a2","2020","9","9"
"d6aa033d3f634e8f-8ee0a708ce188055","2020","9","24"
"d6b135ed703e4372-bd5b5b627b770556","2020","9","4"
"d6b9929402814dd7-83a0b3a1bbae08c8","2020","9","9"
"d74e876c0e9f4461-b932fcff5896f2b8","2020","9","125"
"d7a483a0143c4a03-8a5b91c813843d37","2020","9","1"
"d7e42bf4f9bd4f33-94efa06d1e168480","2020","9","26"
"d7f33be9cece456b-ac7b742714080b0d","2020","9","8"
"d7f4108da38248cf-9a9dba0ff68cd764","2020","9","4"
"d812827667ee449d-9a52c13afe6f7b95","2020","9","37"
"d813b36ab219465a-9a0b3c099f719b14","2020","9","32"
"d8174055db51462a-a0e02003e1327079","2020","9","28"
"d861b215938c4dd0-9a653a96a49b9bbd","2020","9","1"
"d8636d2f4c8541dd-b2c19c0dc21a0d9d","2020","9","12"
"d8e62acfddac4bfa-b63ba5250c3d3235","2020","9","112"
"d92bf0517e47450b-b00840669202e36c","2020","9","20"
"d92fccd8c5244664-b64c7322a8ca95c6","2020","9","10"
"d930606ddfe24de4-84a60b96c1da211d","2020","9","8"
"d9519280315a4103-b09d7e69c1e7c1e6","2020","9","20"
"d9a872db691c427e-a7c8ce5837de14af","2020","9","7"
"d9b12305dba74210-996a23f55eac93a0","2020","9","27"
"d9b749b5f6904216-af8408ee1920b4ca","2020","9","10"
"da437410cc3348d5-87215d61dd8b2c9f","2020","9","2"
"da89991a3590437c-9f409efb4ce7ccfe","2020","9","9"
"dad3ba6972df4a8e-a82134aee51c6a03","2020","9","25"
"daefa6f1a7c34f8a-b7efc314938d56c3","2020","9","1"
"db27be266bee4181-aa181ec2a995901a","2020","9","11"
"db355f469cac404f-ac4652ae4fbe60ea","2020","9","34"
"dbb96e8887854756-94dcb0a8a6dee98d","2020","9","9"
"dc95d6f0b5444232-ac5287ecf2dadeea","2020","9","16"
"dc9a15ff74bb4a87-a654d4d5bf1dc0ff","2020","9","2"
"dca413e346a548c8-8103635ac559dc1b","2020","9","51"
"dce03ecea15f4881-9c42fba6e8d606e6","2020","9","15"
"dce67a47a0f94d1c-9409962fad12c4ad","2020","9","108"
"dd70a8b9c9b547f4-8f09bc26b65bb61a","2020","9","61"
"dda9ebfd847e473a-833ebad1811895d6","2020","9","3"
"ddd60d91ccbb4213-af10259d1425699a","2020","9","12"
"de3eee52ada24fdf-b53b70520eda6abe","2020","9","5"
"de454a5d2f844f3d-95bf9a174e32ef13","2020","9","38"
"de5241638a034725-a698704502a53106","2020","9","33"
"dea670692e024ed2-9c8e487efc6cb84d","2020","9","18"
"dec24c22ccff4f33-b16ecfd66a1f8620","2020","9","79"
"df41bfe452ce47f5-a3ea92f90e128998","2020","9","9"
"df9330fc43fd4d0f-9f117d048e0c1ddf","2020","9","1"
"df9359c61acf4f2b-a696634fdfe719a9","2020","9","1"
"df9fd1a701af466e-bbb19f6c75898bf5","2020","9","29"
"dfaeeaf19f474a98-8c76b649bd7a37bc","2020","9","103"
"dfb0d389634f4fcf-aff3203291bc6bcc","2020","9","2"
"dfe1e99627e64ade-b3a208eba17a5232","2020","9","17"
"dfee9b9290ca4de2-8b575d36c6b7bc99","2020","9","11"
"dffe9b93332245a7-9be16794b756dbcf","2020","9","63"
"e0012616a26243b6-b63fdec76af121dd","2020","9","15"
"e014455a93014d8b-85d0aaca3c304893","2020","9","2"
"e057b8d4b3e8472e-9b39cf250baf957f","2020","9","18"
"e090157807f24187-9c6fcc6ff328368d","2020","9","14"
"e0a7a7f10266405c-86a7b4405771d64f","2020","9","148"
"e0dea85676534cf7-aeb4cf180e74aec8","2020","9","24"
"e101da53c39c4c71-bc980d25ba3d7851","2020","9","1"
"e10c9f7d77d643aa-82071cab9b3717c6","2020","9","2"
"e11b0f70bf6741ff-85364f732733d1dc","2020","9","15"
"e1486918b3974fce-83dea1f3177de741","2020","9","3"
"e160185b08994043-80e6bc0accf153d1","2020","9","18"
"e176db43488041df-8f6a923cef3c49b3","2020","9","4"
"e19c7f6733394e8e-8da2b1c4fd0e89e3","2020","9","7"
"e1b8f0d162c74afb-968c0acf7e17ff3a","2020","9","8"
"e1c63f2f1f814c94-9e4083186a5230da","2020","9","5"
"e2294c97c69c4345-9b83af3a07c619aa","2020","9","20"
"e22cbd4101ef4f65-a50289351d06108d","2020","9","1"
"e25a79a6c1744155-97f0c40d99a8b10c","2020","9","26"
"e2a9c59fea424d05-9ce83fee810d0d01","2020","9","11"
"e3947d1903224fb7-a13ecaa4cc0fe078","2020","9","35"
"e3cf78c832d64e47-baae4c62bb23d4fc","2020","9","12"
"e3e1ca5637bc47a8-ab33528d1932cf78","2020","9","12"
"e3f2c483497a40a0-beec48a76e6ec064","2020","9","8"
"e40110a2ca334cd0-b271335e96742c51","2020","9","5"
"e403bbf47a724648-a3981aa118628a92","2020","9","70"
"e496a91986a04e07-9ab25a56bf24f174","2020","9","27"
"e50c2a6ce1b045df-9be4bc786f593826","2020","9","15"
"e53bc06a56f046d5-b9937c3fdc133a01","2020","9","2"
"e574c006ab604758-84baf60b987ca822","2020","9","9"
"e57bbb17f59a43bd-887a1bb92c2cb6d0","2020","9","30"
"e5a50393a5e341cb-8cb8bed6e3848752","2020","9","8"
"e5b2c1904e374259-bb63c7194ed80ea7","2020","9","3"
"e5f4945e44a8432b-936c2a6dc614ebb7","2020","9","31"
"e67adafe218e4b1c-986fd2508dbb15c2","2020","9","9"
"e68aa64506434457-97512ddac6397387","2020","9","17"
"e6947c84598d42c8-a5e4e89edb322805","2020","9","33"
"e75bb2f6cd8d47c5-a1832e37eb1f16a5","2020","9","25"
"e7b7b38c913a4f15-91d862244a6f53ff","2020","9","22"
"e7eec4729a714064-9b4c2968cb4ff48c","2020","9","1"
"e8304122588e4090-bb0cf6dce1ffdbaf","2020","9","3"
"e8538fbf06c549cd-b4129832c1af5573","2020","9","5"
"e8b75284066447a2-81c3adcc1a2d74e8","2020","9","19"
"e8c84f5ecd994dc5-846d89e0103648cd","2020","9","4"
"e8c84fbcd56441d7-95c528fa38cc1c18","2020","9","21"
"e8eaa491652b4e9a-ac392ab74dbcfbd3","2020","9","6"
"e909b76c7056452b-8439b7171be9691c","2020","9","3"
"e9672d8a446746f9-9c70fda38326ab5c","2020","9","28"
"ea907ef172af47b7-976afd69dfa58617","2020","9","41"
"eaa56c9ddc964ec1-bd6e84000a58cfb5","2020","9","16"
"eb1b91ae9da644fe-a9d4f38e7d7f8741","2020","9","14"
"eb3a9c7b1ec24e71-90105f5b86c1d238","2020","9","5"
"ebe74738360b40e3-9b1071ab2fd4d4d5","2020","9","24"
"ec4538a353df47ca-9c2dd711782880c4","2020","9","13"
"eca6373950b04fdb-b20e479f2bc464cf","2020","9","2"
"ecb635876089454e-b85b9dc2d0c3da50","2020","9","91"
"ece303efee8d45f1-b873af3e10a7a9f1","2020","9","8"
"ed02f997db6f4e77-8c194d439263de48","2020","9","4"
"ed2a96b7797a4841-ba2aafb25d5d39e8","2020","9","25"
"ed586b3734ae4788-b0ad6fedfadf6a35","2020","9","48"
"ed587ae234fd4380-8705d14b1b6b7ec3","2020","9","11"
"ed95053925a844ee-84a729710ca275e3","2020","9","3"
"ee08d38f07a64208-9da425bed8e9ec3a","2020","9","24"
"ee124852f2344755-9131200ccd969ad0","2020","9","26"
"ee26c2e10ce8432c-9c79a26243d68245","2020","9","12"
"ee776f76d70748fa-bdca0d42403983d8","2020","9","26"
"ee83b4f474204243-92536326560e2798","2020","9","12"
"eeebebba7f554bf0-916ff16377bf4ba6","2020","9","36"
"ef6be1ce67ac41dc-822255eef5513339","2020","9","19"
"ef86bc1a579047be-8207152f10b09c79","2020","9","6"
"f08e81bd5e0044bb-83a1a5051059482b","2020","9","18"
"f0c87fc2923340bf-9196231243398fc4","2020","9","1"
"f0daa04ebad64386-85707d50e6e7d923","2020","9","7"
"f0e94d88f7b3436a-943b411dc9552f04","2020","9","2"
"f1143529e28b43ca-bb5191118820e0ad","2020","9","1"
"f127457c132144ff-870d4eb49d71110e","2020","9","1"
"f18384e07db24563-ba6a9e3141faf995","2020","9","7"
"f1981718bbdb4878-95428d6b25687572","2020","9","1"
"f1f578aad5e24047-a1f16c8b399e4fd9","2020","9","10"
"f2471d394d354037-b36ca870c4b0a4cd","2020","9","13"
"f26544650b044955-999986cac711c0d6","2020","9","1"
"f2a28aa14a0c4d30-8ee5ab3d2eed30a1","2020","9","1"
"f2f6ccb1f11a4c88-8b701f6fc8983bbe","2020","9","31"
"f329473c8bfd4718-9616ce98c29daecf","2020","9","11"
"f3fd2e893de94dc4-9c05a93859595874","2020","9","174"
"f473b475bf18428b-91978d62847eb5aa","2020","9","78"
"f4931f93295744e3-83e9701bdd1ac8ff","2020","9","17"
"f4a7f13ce2ed4a4b-9dd3b451ebbcb4a2","2020","9","26"
"f4ab999fcb0c4513-8b59beef4117fefb","2020","9","5"
"f57e084002bc4a25-973d63b8bc0b5386","2020","9","7"
"f5a634f1987c48b7-b9104ab3fe0366e4","2020","9","10"
"f5bd054b06204a4e-93ee620e5f621d86","2020","9","32"
"f5d9c6f779874dfe-b039bda638e539a9","2020","9","42"
"f6b2da264e224a90-ab9deea7098b01e2","2020","9","29"
"f6c4f1013efa458d-a23dfea1b9b2faeb","2020","9","9"
"f6ce272825454511-bcd4443131a2ecef","2020","9","36"
"f72ff352104b4b4f-a6aad883fe133be3","2020","9","5"
"f742882a49e74774-8361a0e6cc7595f0","2020","9","30"
"f75fc45957824c19-bbd0aca00120e271","2020","9","44"
"f77864d31e164996-893721a387c7ae2e","2020","9","85"
"f789e7f920ed4162-b92071279337dec8","2020","9","15"
"f7d2e8c7125e4fb2-b4bbce558748c884","2020","9","29"
"f81eb4d4ffcb4ca8-868877995f5be119","2020","9","27"
"f83de29e7b12497c-b68908c88c31271e","2020","9","15"
"f851af3786594263-ad2616e3c2b464f8","2020","9","27"
"f88a4657b4334889-a4e9f9b6be4e4cd4","2020","9","2"
"f8b827e0f6814ee4-a6ba3579090b4a76","2020","9","3"
"f8d730eaf13b4f10-8a7617e353bf8a86","2020","9","30"
"f8fb9caaff454c4e-83283f73fd58d5be","2020","9","50"
"f94befd24f244bc9-ba5934c89877f335","2020","9","5"
"f96fa90c67514d50-9eb911be0cbcc52a","2020","9","49"
"f97a3c4811334f6e-ba7b8ae0d5c4a231","2020","9","1"
"fa1cd85acac24947-a9eecdb8a4628ff5","2020","9","1"
"fa64562f30df4684-afa50f1d3b8fa4be","2020","9","22"
"fa6bf31e3a7b4f74-8005ae906d35be9e","2020","9","3"
"fa6dc7d88ce842b0-859914fa3a717515","2020","9","4"
"fa782520ff214aba-b24285677d4e9bd9","2020","9","4"
"fb1d1480964f4fcb-837a51113a58be78","2020","9","78"
"fb1e9d9d529c46d7-9d2221c91d54789a","2020","9","44"
"fb3a53b24f3e448e-b81c44fbe24ed6c5","2020","9","31"
"fb3bb5c416ff4b14-ad813f9e701fa4ab","2020","9","80"
"fb4504c7e0c14083-a58b95523187fc40","2020","9","183"
"fbd5f99c6fec4abf-82e5c0a115ae8d20","2020","9","4"
"fbf55d551ae84b1d-848eb1d43cb1c627","2020","9","16"
"fc139a5db3fb4c28-b374dd83c8aff400","2020","9","10"
"fc2cf22964104fa6-8e62b5e27af36a3e","2020","9","7"
"fc356b47bff54ed2-910271a8d204fa04","2020","9","21"
"fc8548f72f4041c4-857b1ab491ef4302","2020","9","27"
"fcbad01e2bd54db1-9ca0bea19dea803f","2020","9","179"
"fcc4e0adb65d4fe0-b704ceb764721141","2020","9","5"
"fce431df0a8e40ac-905902ff8a71ba50","2020","9","40"
"fd33dde58cdd4650-bab341385e655276","2020","9","14"
"fd8e5ff2ad624d9d-bcdb14ceaff869c3","2020","9","20"
"fdb48b09c5b647e2-8affdd52976f27b6","2020","9","19"
"fde40c6e14354562-a73e2753a9098a2e","2020","9","2"
"fdf087489d4240c4-aa486d6d5c132212","2020","9","1"
"fe2e0b09b9734038-9787c3ef7fdf3a81","2020","9","1"
"fed0f88227154b73-b471ff83458bf606","2020","9","18"
"fef68a5213034618-96807eb16dcb1803","2020","9","14"
"ff109496413346c1-9fe704d7d31a3deb","2020","9","15"
"ff186152209e450a-867e299744ff8f00","2020","9","43"
"ff7061fe28af4254-8da55ffea1b73023","2020","9","2"
"ff7c6d26e7204f99-a3e2e4ebe6132636","2020","9","45"
"000f75e5d2b14073-8d671028dca5e09e","2020","10","163"
"00519c6dc8674d82-a6df513f17a4f58f","2020","10","2"
"00bb29f213474d49-b643acf6fffe7ac4","2020","10","37"
"00bd9f07e5ac48d8-95afed808e2cca32","2020","10","10"
"014f877c18114bf0-80b3ebb78c06a7d7","2020","10","23"
"016e839354d14b04-bbe7fb71b6bde2c5","2020","10","3"
"01ee55c43fc44856-b64214bda3dd80d8","2020","10","26"
"01ee56c3cded4bd7-b273ead4947c87f3","2020","10","14"
"01f36a024d2d4df6-b5ad84fde6961c1c","2020","10","25"
"026b04e888244635-8412b431cf88cc16","2020","10","1"
"028e9aaa66aa49e3-8d205c2b1145c109","2020","10","8"
"02e276d978934b9c-968762b69b14de24","2020","10","12"
"02e2d3484f2d445b-b359fd9b93e90ce0","2020","10","6"
"033754db26f14083-a7122c7ad2cb4680","2020","10","23"
"0388d00664854e44-a5592262de6d585f","2020","10","5"
"039c19df9a2c4ff1-95733548f493ab4e","2020","10","6"
"0443a45c6beb47be-84ebbc9128f08716","2020","10","39"
"04610745fd2d42fa-946594090ccce215","2020","10","7"
"0477b8b4e91a4146-a3073804744c89db","2020","10","2"
"04b524e65a3f41cb-ba1a3e4a15b60bbe","2020","10","7"
"04c49a7c2ecb4b8f-b9cda4c4a004b285","2020","10","7"
"04cfd65f00a24a9c-94f0b8c6617d2b0f","2020","10","28"
"04f498ab49dd43b8-b558d63a852a01c9","2020","10","33"
"04f87f1686ae47d6-a6156c62805c835b","2020","10","2"
"057d79f4588f42c4-89a1484149fa0c05","2020","10","99"
"05b074f1d50d4b55-9dfb903309b5aa7e","2020","10","43"
"05b51ed2aace489d-a4194597bde739a7","2020","10","25"
"05d351d876f74ff7-aa0af1888979a9fb","2020","10","7"
"05d63b1cb78d4a42-af0b7646d824ac2c","2020","10","15"
"05e4681eb9994e83-be08a7fa0cd69464","2020","10","7"
"0635cdaa87f64670-9b2545b56c445c72","2020","10","9"
"0658a399406d470e-8759099555121963","2020","10","6"
"068d1bf2c8824781-9bd1b0ba4ccf834f","2020","10","1"
"06c125f56bc740a3-a90ec899cdbd0a51","2020","10","20"
"074851b940b34a75-9ae6bac439cbe1c0","2020","10","20"
"07d948d0a0e64f34-906fb5f7cfb22476","2020","10","10"
"0830e6ce8b8549d0-87d27cf1c35d3ecd","2020","10","27"
"083d5b1f5a264b84-8504184f209b7147","2020","10","8"
"087ea3430e744c78-b57ca8eb0daf0eda","2020","10","1"
"08bd87f081004809-9680d005d5b1d695","2020","10","42"
"090bb7a1bf484bc8-b175d6985350a850","2020","10","2"
"096f1acbc62d4304-86dec4e44c3df726","2020","10","17"
"097674c27835480b-945fadba63fed17f","2020","10","7"
"09b046ef4dcc4f38-aa9fd3de242ed2ed","2020","10","4"
"09e1973a065e464c-aaf346b649941431","2020","10","1"
"0a399368b5f14634-83fd60ef0e1592e3","2020","10","2"
"0aa2586cc1124e41-96e623a67f8a3abb","2020","10","45"
"0ab1ddfaff754c2e-90cdff4831150088","2020","10","9"
"0ace713e251a40ac-84fe222429e91bfc","2020","10","2"
"0b1ee42f12d24b3c-a14f67df5c99e8b6","2020","10","26"
"0b388a0981f048af-aeab72c7e47d3e2d","2020","10","75"
"0bb61731e5de4b88-91cf6499665d97ca","2020","10","39"
"0bc3a3944c574cad-961ed08d2abb2bf0","2020","10","64"
"0bcfe40114c64bf2-bb38ad483862301e","2020","10","2"
"0c3f8230feea4ee1-8d56706126aa7fcf","2020","10","1"
"0c93c172ac9f460d-82f82efa6b570f5b","2020","10","3"
"0d1eae1c300f4ec0-90b5fb040e8ae0e8","2020","10","18"
"0d6d2a8aedd64362-a063a039f702dcb8","2020","10","50"
"0dba52348ac94f1a-b07ccf1dc5e7db22","2020","10","11"
"0dc74dd55721489c-80a0e4502b2f7517","2020","10","33"
"0df12e0ebe2c460c-9beec758da4b2b8f","2020","10","2"
"0f1f87f7feed4f41-92d7a60370cf9094","2020","10","93"
"0f211bb5e04042e2-a849d36636c4223b","2020","10","35"
"0fa95d2822264290-985418039c23c561","2020","10","22"
"10c15d1c5b84433c-827af50b0c451664","2020","10","7"
"10e79b3b9b6b4952-8a6a2103833ee3d4","2020","10","22"
"10f740f2202e4c10-9a8f025892db5bd1","2020","10","3"
"11be766ff5834b36-b9cd8911bccecffb","2020","10","1"
"11befc973d76475e-b8873e7d31864f89","2020","10","66"
"120bb6e44e6f4519-99173250c00767c5","2020","10","18"
"122c742673424623-a747d6cffbb27db2","2020","10","31"
"1235d5b24a4543be-a4c2303d86c08022","2020","10","23"
"1247f8443faa4a24-ad85f2107e26f3b3","2020","10","24"
"127dd4d505824ddb-b85b49731b4ee2b3","2020","10","1"
"130d97b962814eb9-a060b3ae8a58e9db","2020","10","1"
"1314246f72bb451d-8b2359fce9cacc64","2020","10","8"
"136dceb2a3c7457b-8944535a9e3679bd","2020","10","53"
"1388559b40b04409-9dc31e2e6c59e194","2020","10","8"
"13f82c7ab5fb4f6f-95a5e6713a3dfc70","2020","10","24"
"140ee9e43be04e78-adbd517e18cfbeca","2020","10","3"
"1441f5e3988c4c2b-87c771b8736e8bf2","2020","10","13"
"14457308cdd04be1-bd9059f9ac9814ba","2020","10","7"
"1445a25316b942d3-839de3e24b6a461d","2020","10","5"
"147395a9fb1c44e4-bd12cc46cf136b1e","2020","10","3"
"1490958a3de840ba-9ddd87080ec49651","2020","10","85"
"14a78b4e06cd40ca-81ea5987f917bf51","2020","10","74"
"14c59f3da7904a03-860e970d7ef6922c","2020","10","2"
"14d16782c161400a-ac3d267004d4da2e","2020","10","16"
"15711662b78244e5-9e2039cd072a5f76","2020","10","5"
"157f3f00f33e4008-b31546f62c0363a0","2020","10","35"
"15e1d1b5f84c48a4-a8fc7a5333fa91cc","2020","10","4"
"1669c54a9d574f06-89b82b7260833d5f","2020","10","2"
"16d14f884a05469c-a1d03ea2c711ec4b","2020","10","26"
"171f53e85f274c34-9b2c70b4b77bcc49","2020","10","58"
"1720218e76504cdb-8f922ecc1acc020e","2020","10","4"
"17fc26791b524d58-b48c9e7f29015a3e","2020","10","3"
"180e565a50714c1d-8b1153511906d55e","2020","10","3"
"1853413a8ae347fa-a30707ede6a84a93","2020","10","27"
"1880860eb0174acb-8756d7775359acd4","2020","10","7"
"189c2a48afab4bb3-83345122eb812af9","2020","10","4"
"18eef614e5504cfd-92368d19aca2614d","2020","10","14"
"19430d049e884aea-b9f0bb0b29ad85bd","2020","10","85"
"196cb2a7a5e74e6e-88a5c71a36ddc239","2020","10","9"
"196de6e17da04980-934228068cf64938","2020","10","23"
"1a27d296db994fc4-83bc634df8c30608","2020","10","16"
"1a603af7a8a84ad0-98ef6750948d4d5d","2020","10","27"
"1ad8fc1254a24cce-b2136fafb9701408","2020","10","5"
"1b0771737ede49bd-a15ebe6306fdf67f","2020","10","24"
"1bbd6934f0b04d89-809b552231a1b448","2020","10","35"
"1bbfba8c7e394713-a3befb1583268991","2020","10","1"
"1be1d633722648ea-a83d1f745fc67896","2020","10","10"
"1bfb16303ffe4774-baaaca21414eba3f","2020","10","17"
"1c6afe191a684dcd-9d19771badfe60b0","2020","10","55"
"1c7a83cc7f7d4553-9ae87a51d099f523","2020","10","34"
"1c7b43ef85c04b54-8efa139d0f58c680","2020","10","36"
"1c84ed1abdcc4564-a476b8ccbc6d9c2a","2020","10","1"
"1cd1ece66d0242b6-8131b47d205aeb6e","2020","10","19"
"1cfada28b2e547ae-bf44ca1b23581584","2020","10","6"
"1d45db2d39b646d5-b05f3cf7f654a049","2020","10","4"
"1dad2ed3ee204269-9a1894e4b0da068e","2020","10","84"
"1e18b9a591b0497d-8a5f559293ece938","2020","10","5"
"1e592abb255c48de-b9008632e03fadfa","2020","10","36"
"1e5ffe9c907d4f7a-a81bd642ed1b06d3","2020","10","15"
"1e6afee67c38403d-b0bada05882bda10","2020","10","38"
"1e76530aac994ab6-ae46a662e3ab4726","2020","10","11"
"1ec6b0ff4a384d66-8fe8c6e8787f6622","2020","10","10"
"1ed793a9620441d3-8a46edeb51359ca0","2020","10","20"
"1ee7defbd2b14d16-b34097e58223eaad","2020","10","11"
"1efa1c8608df4e65-ba058c8da213b1cb","2020","10","4"
"1f0d9b7ebb1442fe-883a6413948ecbb1","2020","10","51"
"1f98c0afe14a4fa6-a7d7a8477fa609b0","2020","10","1"
"1fae27f0513d4259-9727941e28f852e6","2020","10","2"
"1fde30ad2cfb433f-912cfbea4ce55c27","2020","10","53"
"1ff05565b54c4f74-8b1036f0ade14c96","2020","10","6"
"1ff68e4587e5482d-9a70f5e13e59312e","2020","10","2"
"202c03129a8d4d81-aa6c15ba88e0b3ef","2020","10","9"
"203f7d27c4374775-b0679d76e0de361a","2020","10","23"
"20b1147906d44213-8562d1cee3d1b4ab","2020","10","19"
"20b348fd60324365-b99b721c3205189e","2020","10","5"
"213b5f086f554332-b15cdcd3ce0a10be","2020","10","32"
"21ab54c1faf94cd8-8149a818c78997b6","2020","10","1"
"21f65ad60aa946a1-b8a9bbc86e44c49e","2020","10","10"
"2245b658710f4aed-83a2708418811780","2020","10","4"
"224e954aa66c408f-a1473499c1c76f1e","2020","10","8"
"226c80a571b94ea8-8d328cf4ae5571a4","2020","10","18"
"2287de815318438b-91018d9bfd6f7067","2020","10","14"
"228cb126a93e4e00-8d16f23a388cc387","2020","10","3"
"2292235697084ddb-88c7a38e9b9ae962","2020","10","23"
"22b1140bbc5f4734-890596b142c6e096","2020","10","7"
"2306b7bdf8144a46-9836e255edde4f30","2020","10","47"
"23c4bfa7c0c740b0-b9a7206b945725b5","2020","10","30"
"23ca1101c45344bf-a80651325a906fe5","2020","10","71"
"23cea651a3e546d7-9237e45fb78ddab6","2020","10","82"
"24174e94113f4980-a40c1fcdde7590db","2020","10","30"
"243bad4b71c54c87-9bc5fbde58403fb2","2020","10","26"
"249bfbea0f0e4c9e-ab77bc0b2a5b75ea","2020","10","7"
"24b0cfb225604909-a6cf991a3b5cc650","2020","10","2"
"24b7ba2ae5f34aa0-ad6653e5bc883928","2020","10","1"
"24d8f3a9103b4016-950080b4025d0a7c","2020","10","27"
"256d04774e624d74-9e14f5de1e4bdcfb","2020","10","8"
"25778c02e2e54b9d-8e24df431244dd86","2020","10","3"
"258df54e0a60422b-9ea4a1020350f648","2020","10","1"
"25a7dc0bbe3e4d6d-84c21eda3701aac8","2020","10","3"
"2627d1875e324ad1-8cffc550dcb8fb79","2020","10","14"
"266a11499cdb4544-8ef3af19c3462755","2020","10","3"
"2703a454c0e645e2-bf6cb598313cb7f6","2020","10","61"
"27124fc997bb442a-9dbce5df0eb05b06","2020","10","1"
"2716abaa48a049f0-a78847ee33d9301a","2020","10","17"
"2759f585cbba496a-80c494e17da9c005","2020","10","24"
"279e8a67ce0c4aae-a6f4eb4f169caf24","2020","10","37"
"27ac943e08d541b1-8b88fee6c7ca2935","2020","10","13"
"27f7a0be1aa444d1-a39b293a25d90309","2020","10","9"
"281500039e064d9f-b3a14588a9746896","2020","10","6"
"2818adcfc5664c15-9d6a17455d1768b3","2020","10","31"
"281c92d1f7b14aec-b8a6e500ed3f5373","2020","10","24"
"282d3a5bc06f48b6-8d1d7fccc05acfd2","2020","10","23"
"28b840edd8f94761-9c58d3e1779f35f2","2020","10","63"
"28bb0baf02a34c82-b71d5578a83e0048","2020","10","1"
"28ef0bb4b80f4c9f-973e5300dec8d5a1","2020","10","6"
"29059be291a548e0-aba2db6fa4b39486","2020","10","17"
"29159cb83e6d420b-984f21c7ebf3b95e","2020","10","5"
"296c176095d14f34-93d7d49716ea86c2","2020","10","7"
"29dd4fbd6a894c7c-b2c974d9a305127e","2020","10","7"
"29eb056842954deb-91a967b252d78645","2020","10","16"
"2a3a3eea59f34252-832cbfb5a53f9f1a","2020","10","2"
"2a4355647ff142ec-a5ab026f44bfe2b7","2020","10","1"
"2aa858509f23499d-950b2e2d27a52431","2020","10","47"
"2b10b6507cce4567-8d144d383ea8441e","2020","10","30"
"2b5f5c68ebca4dcb-adf61f8c5764048a","2020","10","30"
"2ba46f76bd9d49d8-8e63b6945eaa6f97","2020","10","11"
"2bb4c8d62f1c48b4-b4265a651d45d2b2","2020","10","1"
"2bb6649d3c6d4a7a-bd3799ee386e1bca","2020","10","20"
"2c9047e375de4b88-b9e3f532cfa0a5c5","2020","10","3"
"2cc2815115e74817-883ce5a81db4a1f6","2020","10","23"
"2cc7fa640d0f47dc-88ede9ca235a1e30","2020","10","23"
"2ce28b90a5954dbc-a772ae53a51551f4","2020","10","10"
"2d73eef378524d04-9604c461c4bbc9cb","2020","10","11"
"2dbbf67bf1a3475f-b5ccccbf9deb28fa","2020","10","39"
"2dd9beab65584c88-ba6bd856e4f2a554","2020","10","6"
"2e20cf8ba3ba4c24-ba39dbc3b567722c","2020","10","16"
"2e51600523884a22-bb6982eddced2805","2020","10","36"
"2e6bb738e31c4257-95e3c3d143e0c029","2020","10","37"
"2e723811e304417d-9c5e45fa82d1f1c1","2020","10","83"
"2eb42921e30f4cd2-a88d3a0f8e478323","2020","10","5"
"2eb7a26d0e9647db-8365c3b89cda4d70","2020","10","29"
"2ef0dae174d64a39-a1e7222f2453d660","2020","10","29"
"2f45b40fa876482f-b52e6bc675c6fea5","2020","10","22"
"2f75bfd476024c04-870721efb72c4845","2020","10","8"
"2f93a8bfb0734080-b10001a13e0fbc81","2020","10","7"
"2f9c46814664469d-8da7282bb98a164a","2020","10","12"
"2fa3c37d294e4a1f-aaa2f28ff44e5b13","2020","10","11"
"3075087f6aed4ba2-b9a4452e6124312c","2020","10","6"
"30b05804eca54189-bd7749fdbbf80dff","2020","10","34"
"30d236ee6d5f4bab-af55100dbaa7c4d0","2020","10","15"
"311be054f5994b45-abf949184adf80d1","2020","10","2"
"311fb6fdf34c4722-9a9e13fa44242881","2020","10","4"
"3130fb9d6b9f48bd-863c47d771971913","2020","10","22"
"313d1f5358114284-a5134da3d40e75a8","2020","10","7"
"3188bf6717bf490c-b99e17fdee07b935","2020","10","1"
"31ae4f23d617445c-8b8096ba98834d09","2020","10","2"
"320e41e7bc0b4614-9846f5c11bc42afe","2020","10","218"
"3228fb54b1b540c7-a173ca5c42249e24","2020","10","10"
"3231feaa607a41ed-8301e016e8cfa030","2020","10","20"
"327cfbf41d6d42db-be0778d5360a73b8","2020","10","94"
